TranNo,TranDate,CustomerID,CustomerTitle,Amount,TranType,TranOrder,DestinationRefNo
1920-000290,08/08/2019,1709,Rizwan D.I.K,-47635.0,Receipt,1,65
1920-000395,24/08/2019,1709,Rizwan D.I.K,39552.0,Invoice,4,65
CCN1920-000078,24/08/2019,1709,Rizwan D.I.K,-20088.0,CrNote,4,65
1920-000608,14/09/2019,1709,Rizwan D.I.K,-39550.0,Receipt,1,65
CCN1920-000115,14/09/2019,1709,Rizwan D.I.K,-2.6,CrNote,4,65
1920-000601,21/09/2019,1709,Rizwan D.I.K,30504.0,Invoice,4,65
1920-000739,02/10/2019,1709,Rizwan D.I.K,-30500.0,Receipt,1,65
1920-000706,05/10/2019,1709,Rizwan D.I.K,45543.0,Invoice,4,65
1920-000998,14/10/2019,1709,Rizwan D.I.K,-45540.0,Receipt,1,65
1920-001595,23/10/2019,1709,Rizwan D.I.K,-50000.0,Receipt,1,65
1920-000946,30/10/2019,1709,Rizwan D.I.K,118728.0,Invoice,4,65
1920-001092,08/11/2019,1709,Rizwan D.I.K,-68730.0,Receipt,1,65
1920-001064,11/11/2019,1709,Rizwan D.I.K,38712.0,Invoice,4,65
1920-001592,09/12/2019,1709,Rizwan D.I.K,-36000.0,Receipt,1,65
1920-001394,10/12/2019,1709,Rizwan D.I.K,45066.0,Invoice,4,65
1920-001590,26/12/2019,1709,Rizwan D.I.K,-47780.0,Receipt,1,65
CCN1920-000330,28/12/2019,1709,Rizwan D.I.K,-3.0,CrNote,4,65
CCN1920-000331,28/12/2019,1709,Rizwan D.I.K,-1530.0,CrNote,4,65
1920-001620,31/12/2019,1709,Rizwan D.I.K,66129.6,Invoice,4,65
1920-001812,10/01/2020,1709,Rizwan D.I.K,-66130.0,Receipt,1,65
1920-001779,16/01/2020,1709,Rizwan D.I.K,22644.0,Invoice,4,65
1920-002029,06/02/2020,1709,Rizwan D.I.K,47340.0,Invoice,4,65
1920-002333,25/02/2020,1709,Rizwan D.I.K,-47340.0,Receipt,1,65
1920-002218,28/02/2020,1709,Rizwan D.I.K,45882.0,Invoice,4,65
1920-002612,19/03/2020,1709,Rizwan D.I.K,-22644.0,Receipt,1,65
1920-002611,20/03/2020,1709,Rizwan D.I.K,-45880.0,Receipt,1,65
1920-002453,07/04/2020,1709,Rizwan D.I.K,43138.8,Invoice,4,65
1920-002471,11/04/2020,1709,Rizwan D.I.K,8323.2,Invoice,4,65
1920-002881,08/05/2020,1709,Rizwan D.I.K,-51460.0,Receipt,1,65
1920-002715,09/05/2020,1709,Rizwan D.I.K,72583.2,Invoice,4,65
1920-003239,12/06/2020,1709,Rizwan D.I.K,-72580.0,Receipt,1,65
1920-002954,16/06/2020,1709,Rizwan D.I.K,36108.0,Invoice,4,65
1920-002967,17/06/2020,1709,Rizwan D.I.K,12600.0,Invoice,4,65
2021-000088,15/07/2020,1709,Rizwan D.I.K,50103.8,Invoice,4,65
2021-000245,16/07/2020,1709,Rizwan D.I.K,-48710.0,Receipt,1,65
2021-000328,10/08/2020,1709,Rizwan D.I.K,-50110.0,Receipt,1,65
2021-000418,05/09/2020,1709,Rizwan D.I.K,46730.0,Invoice,4,65
2021-000628,08/09/2020,1709,Rizwan D.I.K,-50000.0,Receipt,1,65
CCN2021-000211,16/09/2020,1709,Rizwan D.I.K,-8064.0,CrNote,4,65
2021-000589,19/09/2020,1709,Rizwan D.I.K,55080.0,Invoice,4,65
2021-000894,02/10/2020,1709,Rizwan D.I.K,-51810.0,Receipt,1,65
2021-000812,10/10/2020,1709,Rizwan D.I.K,42699.6,Invoice,4,65
2021-001206,16/10/2020,1709,Rizwan D.I.K,-42700.0,Receipt,1,65
2021-000943,20/10/2020,1709,Rizwan D.I.K,24012.0,Invoice,4,65
2021-001095,02/11/2020,1709,Rizwan D.I.K,104852.74,Invoice,4,65
2021-001255,02/11/2020,1709,Rizwan D.I.K,-50000.0,Receipt,1,65
2021-001367,09/11/2020,1709,Rizwan D.I.K,-75000.0,Receipt,1,65
2021-001161,10/11/2020,1709,Rizwan D.I.K,84057.55,Invoice,4,65
2021-001373,25/11/2020,1709,Rizwan D.I.K,61563.7,Invoice,4,65
2021-001569,27/11/2020,1709,Rizwan D.I.K,-90000.0,Receipt,1,65
2021-001724,11/12/2020,1709,Rizwan D.I.K,-59500.0,Receipt,1,65
2021-000011,15/12/2020,1709,Rizwan D.I.K,-19715.92,Invoice Return,3,65
2021-001649,15/12/2020,1709,Rizwan D.I.K,48189.92,Invoice,4,65
2021-001825,15/12/2020,1709,Rizwan D.I.K,16105.39,Invoice,4,65
2021-002021,31/12/2020,1709,Rizwan D.I.K,-34970.0,Receipt,1,65
2021-001850,01/01/2021,1709,Rizwan D.I.K,58453.32,Invoice,4,65
2021-002221,14/01/2021,1709,Rizwan D.I.K,-58450.0,Receipt,1,65
2021-002035,15/01/2021,1709,Rizwan D.I.K,40528.32,Invoice,4,65
2021-002318,22/01/2021,1709,Rizwan D.I.K,-40530.0,Receipt,1,65
2021-002316,09/02/2021,1709,Rizwan D.I.K,54872.48,Invoice,4,65
2021-002887,03/03/2021,1709,Rizwan D.I.K,-54870.0,Receipt,1,65
2021-002564,05/03/2021,1709,Rizwan D.I.K,56859.84,Invoice,4,65
CCN2021-000808,05/03/2021,1709,Rizwan D.I.K,-14278.0,CrNote,4,65
2021-002704,17/03/2021,1709,Rizwan D.I.K,12600.0,Invoice,4,65
2021-003200,31/03/2021,1709,Rizwan D.I.K,-54000.0,Receipt,1,65
2021-002982,08/04/2021,1709,Rizwan D.I.K,44487.84,Invoice,4,65
2021-003523,30/04/2021,1709,Rizwan D.I.K,-44490.0,Receipt,1,65
2021-003371,21/05/2021,1709,Rizwan D.I.K,73683.76,Invoice,4,65
2021-003398,24/05/2021,1709,Rizwan D.I.K,16315.1,Invoice,4,65
2021-003399,24/05/2021,1709,Rizwan D.I.K,33902.76,Invoice,4,65
CCN2021-001074,03/06/2021,1709,Rizwan D.I.K,-30588.0,CrNote,4,65
CCN2021-001153,09/06/2021,1709,Rizwan D.I.K,-35846.0,CrNote,4,65
2021-003911,11/06/2021,1709,Rizwan D.I.K,-58650.0,Receipt,1,65
2021-003631,12/06/2021,1709,Rizwan D.I.K,33999.84,Invoice,4,65
2021-004048,22/06/2021,1709,Rizwan D.I.K,-34000.0,Receipt,1,65
2122-000067,09/07/2021,1709,Rizwan D.I.K,55023.84,Invoice,4,65
2122-000312,06/08/2021,1709,Rizwan D.I.K,-55030.0,Receipt,1,65
2122-000291,07/08/2021,1709,Rizwan D.I.K,51543.84,Invoice,4,65
2122-000403,16/08/2021,1709,Rizwan D.I.K,10608.0,Invoice,4,65
2122-000728,08/09/2021,1709,Rizwan D.I.K,-51545.0,Receipt,1,65
2122-000804,18/09/2021,1709,Rizwan D.I.K,25194.29,Invoice,4,65
2122-000831,21/09/2021,1709,Rizwan D.I.K,-10610.0,Receipt,1,65
2122-000988,30/09/2021,1709,Rizwan D.I.K,-25190.0,Receipt,1,65
2122-001056,04/10/2021,1709,Rizwan D.I.K,47045.88,Invoice,4,65
CCN2122-000868,13/10/2021,1709,Rizwan D.I.K,-44091.0,CrNote,4,65
2122-001385,26/10/2021,1709,Rizwan D.I.K,-47050.0,Receipt,1,65
2122-001484,28/10/2021,1709,Rizwan D.I.K,129464.32,Invoice,4,65
2122-001532,01/11/2021,1709,Rizwan D.I.K,6630.0,Invoice,4,65
2122-001680,19/11/2021,1709,Rizwan D.I.K,-95000.0,Receipt,1,65
2122-001885,22/11/2021,1709,Rizwan D.I.K,106404.0,Invoice,4,65
2122-002078,13/12/2021,1709,Rizwan D.I.K,-106400.0,Receipt,1,65
2122-002231,15/12/2021,1709,Rizwan D.I.K,54264.0,Invoice,4,65
2122-002317,20/12/2021,1709,Rizwan D.I.K,12000.0,Invoice,4,65
2122-002540,11/01/2022,1709,Rizwan D.I.K,-66260.0,Receipt,1,65
2122-002643,12/01/2022,1709,Rizwan D.I.K,24480.0,Invoice,4,65
2122-002696,14/01/2022,1709,Rizwan D.I.K,34268.32,Invoice,4,65
2122-002759,17/01/2022,1709,Rizwan D.I.K,9176.32,Invoice,4,65
2122-002863,21/01/2022,1709,Rizwan D.I.K,20202.0,Invoice,4,65
2122-003017,14/02/2022,1709,Rizwan D.I.K,-88130.0,Receipt,1,65
2122-003298,16/02/2022,1709,Rizwan D.I.K,63749.88,Invoice,4,65
2122-003299,18/02/2022,1709,Rizwan D.I.K,7803.0,Invoice,4,65
2122-003547,21/03/2022,1709,Rizwan D.I.K,-70270.0,Receipt,1,65
2122-003906,26/03/2022,1709,Rizwan D.I.K,32573.08,Invoice,4,65
2122-003957,30/03/2022,1709,Rizwan D.I.K,8158.0,Invoice,4,65
CDN1819-000069,30/11/2018,1710,Shujat Buferzone Khi,39791.0,DrNote,4,66
1819-000157,31/12/2018,1710,Shujat Buferzone Khi,-2160.0,Receipt,1,66
CCN1920-000485,20/02/2020,1710,Shujat Buferzone Khi,-37631.0,CrNote,4,66
CDN1819-000026,30/11/2018,1713,Tariq Trader PSWR,2726176.0,DrNote,4,69
1819-000049,05/12/2018,1713,Tariq Trader PSWR,-487870.0,Receipt,1,69
1819-000018,08/12/2018,1713,Tariq Trader PSWR,-170000.0,Receipt,1,69
1819-000048,11/12/2018,1713,Tariq Trader PSWR,-900000.0,Receipt,1,69
1819-000460,11/12/2018,1713,Tariq Trader PSWR,436872.0,Invoice,4,69
1819-000082,12/12/2018,1713,Tariq Trader PSWR,-900000.0,Receipt,1,69
1819-000073,15/12/2018,1713,Tariq Trader PSWR,-712430.0,Receipt,1,69
1819-000540,18/12/2018,1713,Tariq Trader PSWR,86144.0,Invoice,4,69
1819-000545,18/12/2018,1713,Tariq Trader PSWR,324000.0,Invoice,4,69
1819-000527,19/12/2018,1713,Tariq Trader PSWR,800000.0,Invoice,4,69
1819-000505,21/12/2018,1713,Tariq Trader PSWR,324000.0,Invoice,4,69
1819-000432,27/12/2018,1713,Tariq Trader PSWR,270000.0,Invoice,4,69
1819-000417,28/12/2018,1713,Tariq Trader PSWR,547500.0,Invoice,4,69
1819-000285,29/12/2018,1713,Tariq Trader PSWR,374880.0,Invoice,4,69
CCN1819-000012,29/12/2018,1713,Tariq Trader PSWR,-221436.0,CrNote,4,69
1819-000153,31/12/2018,1713,Tariq Trader PSWR,-1000000.0,Receipt,1,69
1819-000176,31/12/2018,1713,Tariq Trader PSWR,-247975.0,Receipt,1,69
1819-000189,02/01/2019,1713,Tariq Trader PSWR,-752020.0,Receipt,1,69
1819-000347,04/01/2019,1713,Tariq Trader PSWR,534000.0,Invoice,4,69
1819-000566,15/01/2019,1713,Tariq Trader PSWR,362500.0,Invoice,4,69
1819-000567,15/01/2019,1713,Tariq Trader PSWR,324000.0,Invoice,4,69
1819-000568,15/01/2019,1713,Tariq Trader PSWR,210000.0,Invoice,4,69
CCN1819-000016,16/01/2019,1713,Tariq Trader PSWR,-27500.0,CrNote,4,69
1819-000446,22/01/2019,1713,Tariq Trader PSWR,-400000.0,Receipt,1,69
1819-000721,28/01/2019,1713,Tariq Trader PSWR,40800.0,Invoice,4,69
1819-000511,29/01/2019,1713,Tariq Trader PSWR,-50000.0,Receipt,1,69
1819-000734,29/01/2019,1713,Tariq Trader PSWR,13500.0,Invoice,4,69
1819-000735,29/01/2019,1713,Tariq Trader PSWR,27540.0,Invoice,4,69
1819-000523,31/01/2019,1713,Tariq Trader PSWR,-69300.0,Receipt,1,69
1819-000769,04/02/2019,1713,Tariq Trader PSWR,174960.0,Invoice,4,69
1819-000595,06/02/2019,1713,Tariq Trader PSWR,-356530.0,Receipt,1,69
1819-000839,11/02/2019,1713,Tariq Trader PSWR,210000.0,Invoice,4,69
1819-000855,13/02/2019,1713,Tariq Trader PSWR,362500.0,Invoice,4,69
1819-000862,13/02/2019,1713,Tariq Trader PSWR,149040.0,Invoice,4,69
1819-000863,13/02/2019,1713,Tariq Trader PSWR,16524.0,Invoice,4,69
1819-000792,15/02/2019,1713,Tariq Trader PSWR,-38000.0,Receipt,1,69
1819-000793,15/02/2019,1713,Tariq Trader PSWR,-50000.0,Receipt,1,69
1819-000752,19/02/2019,1713,Tariq Trader PSWR,-194000.0,Receipt,1,69
1819-000931,19/02/2019,1713,Tariq Trader PSWR,324000.0,Invoice,4,69
1819-000932,19/02/2019,1713,Tariq Trader PSWR,27540.0,Invoice,4,69
1819-000760,20/02/2019,1713,Tariq Trader PSWR,-450000.0,Receipt,1,69
1819-000779,21/02/2019,1713,Tariq Trader PSWR,-234400.0,Receipt,1,69
1819-000968,22/02/2019,1713,Tariq Trader PSWR,1836.0,Invoice,4,69
1819-000812,25/02/2019,1713,Tariq Trader PSWR,-51870.0,Receipt,1,69
1819-000813,25/02/2019,1713,Tariq Trader PSWR,-22040.0,Receipt,1,69
1819-001013,27/02/2019,1713,Tariq Trader PSWR,572500.0,Invoice,4,69
1819-001035,02/03/2019,1713,Tariq Trader PSWR,13500.0,Invoice,4,69
1819-000973,09/03/2019,1713,Tariq Trader PSWR,-400000.0,Receipt,1,69
1819-001089,09/03/2019,1713,Tariq Trader PSWR,324000.0,Invoice,4,69
1819-000974,11/03/2019,1713,Tariq Trader PSWR,-400000.0,Receipt,1,69
1819-000999,13/03/2019,1713,Tariq Trader PSWR,-439600.0,Receipt,1,69
1819-001007,15/03/2019,1713,Tariq Trader PSWR,-400000.0,Receipt,1,69
1819-001156,15/03/2019,1713,Tariq Trader PSWR,517360.0,Invoice,4,69
1819-001082,20/03/2019,1713,Tariq Trader PSWR,-410000.0,Receipt,1,69
1819-001097,21/03/2019,1713,Tariq Trader PSWR,-380000.0,Receipt,1,69
1819-001277,30/03/2019,1713,Tariq Trader PSWR,40800.0,Invoice,4,69
1819-001281,01/04/2019,1713,Tariq Trader PSWR,324000.0,Invoice,4,69
1819-001315,04/04/2019,1713,Tariq Trader PSWR,175000.0,Invoice,4,69
1819-001367,19/04/2019,1713,Tariq Trader PSWR,-400000.0,Receipt,1,69
1819-001465,25/04/2019,1713,Tariq Trader PSWR,526500.0,Invoice,4,69
1819-001467,26/04/2019,1713,Tariq Trader PSWR,175000.0,Invoice,4,69
1819-001422,29/04/2019,1713,Tariq Trader PSWR,-300000.0,Receipt,1,69
1819-001491,29/04/2019,1713,Tariq Trader PSWR,350000.0,Invoice,4,69
1819-001463,03/05/2019,1713,Tariq Trader PSWR,-52700.0,Receipt,1,69
1819-001469,03/05/2019,1713,Tariq Trader PSWR,-50000.0,Receipt,1,69
1819-001560,10/05/2019,1713,Tariq Trader PSWR,324000.0,Invoice,4,69
1819-001571,17/05/2019,1713,Tariq Trader PSWR,-480000.0,Receipt,1,69
1819-001607,18/05/2019,1713,Tariq Trader PSWR,202500.0,Invoice,4,69
1819-001609,23/05/2019,1713,Tariq Trader PSWR,-78680.0,Receipt,1,69
1819-001612,23/05/2019,1713,Tariq Trader PSWR,-350000.0,Receipt,1,69
1819-001667,23/05/2019,1713,Tariq Trader PSWR,43200.0,Invoice,4,69
1819-001659,25/05/2019,1713,Tariq Trader PSWR,60750.0,Invoice,4,69
1819-001714,10/06/2019,1713,Tariq Trader PSWR,324000.0,Invoice,4,69
1819-001694,13/06/2019,1713,Tariq Trader PSWR,-50000.0,Receipt,1,69
1819-001695,13/06/2019,1713,Tariq Trader PSWR,-300000.0,Receipt,1,69
1819-001736,13/06/2019,1713,Tariq Trader PSWR,350000.0,Invoice,4,69
1819-001746,14/06/2019,1713,Tariq Trader PSWR,324000.0,Invoice,4,69
1819-001749,19/06/2019,1713,Tariq Trader PSWR,-390000.0,Receipt,1,69
1819-001759,20/06/2019,1713,Tariq Trader PSWR,-200000.0,Receipt,1,69
1819-001785,26/06/2019,1713,Tariq Trader PSWR,-400000.0,Receipt,1,69
1819-001798,26/06/2019,1713,Tariq Trader PSWR,202500.0,Invoice,4,69
1819-001800,28/06/2019,1713,Tariq Trader PSWR,648000.0,Invoice,4,69
1819-001802,28/06/2019,1713,Tariq Trader PSWR,-400000.0,Receipt,1,69
1819-001807,29/06/2019,1713,Tariq Trader PSWR,362500.0,Invoice,4,69
1920-000053,08/07/2019,1713,Tariq Trader PSWR,-400000.0,Receipt,1,69
1920-000077,10/07/2019,1713,Tariq Trader PSWR,121500.0,Invoice,4,69
1920-000076,11/07/2019,1713,Tariq Trader PSWR,324000.0,Invoice,4,69
1920-000110,15/07/2019,1713,Tariq Trader PSWR,-400000.0,Receipt,1,69
1920-000092,16/07/2019,1713,Tariq Trader PSWR,375000.0,Invoice,4,69
1920-000151,20/07/2019,1713,Tariq Trader PSWR,81000.0,Invoice,4,69
1920-000154,22/07/2019,1713,Tariq Trader PSWR,-657410.0,Receipt,1,69
1920-000180,25/07/2019,1713,Tariq Trader PSWR,526500.0,Invoice,4,69
1920-000192,26/07/2019,1713,Tariq Trader PSWR,114120.0,Invoice,4,69
1920-000207,31/07/2019,1713,Tariq Trader PSWR,472500.0,Invoice,4,69
1920-000208,01/08/2019,1713,Tariq Trader PSWR,202500.0,Invoice,4,69
1920-000232,02/08/2019,1713,Tariq Trader PSWR,-700000.0,Receipt,1,69
1920-000270,05/08/2019,1713,Tariq Trader PSWR,750000.0,Invoice,4,69
1920-000278,07/08/2019,1713,Tariq Trader PSWR,-135200.0,Receipt,1,69
1920-000271,08/08/2019,1713,Tariq Trader PSWR,277500.0,Invoice,4,69
1920-000319,17/08/2019,1713,Tariq Trader PSWR,-800000.0,Receipt,1,69
1920-000339,22/08/2019,1713,Tariq Trader PSWR,411600.0,Invoice,4,69
1920-000347,27/08/2019,1713,Tariq Trader PSWR,202500.0,Invoice,4,69
1920-000457,31/08/2019,1713,Tariq Trader PSWR,291600.0,Invoice,4,69
1920-000458,31/08/2019,1713,Tariq Trader PSWR,375000.0,Invoice,4,69
1920-000436,02/09/2019,1713,Tariq Trader PSWR,-800000.0,Receipt,1,69
1920-000450,02/09/2019,1713,Tariq Trader PSWR,32400.0,Invoice,4,69
1920-000484,04/09/2019,1713,Tariq Trader PSWR,61200.0,Invoice,4,69
1920-000498,06/09/2019,1713,Tariq Trader PSWR,375000.0,Invoice,4,69
1920-000528,13/09/2019,1713,Tariq Trader PSWR,-760000.0,Receipt,1,69
1920-000544,16/09/2019,1713,Tariq Trader PSWR,324000.0,Invoice,4,69
1920-000583,20/09/2019,1713,Tariq Trader PSWR,393480.0,Invoice,4,69
1920-000585,23/09/2019,1713,Tariq Trader PSWR,376344.0,Invoice,4,69
1920-000620,24/09/2019,1713,Tariq Trader PSWR,-850000.0,Receipt,1,69
1920-000639,27/09/2019,1713,Tariq Trader PSWR,-800000.0,Receipt,1,69
1920-000637,28/09/2019,1713,Tariq Trader PSWR,750000.0,Invoice,4,69
CDN1920-000041,01/10/2019,1713,Tariq Trader PSWR,45000.0,DrNote,4,69
1920-000667,02/10/2019,1713,Tariq Trader PSWR,25704.0,Invoice,4,69
1920-000671,02/10/2019,1713,Tariq Trader PSWR,648000.0,Invoice,4,69
1920-000716,04/10/2019,1713,Tariq Trader PSWR,-750000.0,Receipt,1,69
1920-000754,10/10/2019,1713,Tariq Trader PSWR,202500.0,Invoice,4,69
1920-000768,11/10/2019,1713,Tariq Trader PSWR,-700000.0,Receipt,1,69
1920-000776,12/10/2019,1713,Tariq Trader PSWR,375000.0,Invoice,4,69
1920-000780,14/10/2019,1713,Tariq Trader PSWR,-450000.0,Receipt,1,69
1920-000819,17/10/2019,1713,Tariq Trader PSWR,18360.0,Invoice,4,69
1920-000830,18/10/2019,1713,Tariq Trader PSWR,375000.0,Invoice,4,69
1920-000831,18/10/2019,1713,Tariq Trader PSWR,202500.0,Invoice,4,69
1920-000835,18/10/2019,1713,Tariq Trader PSWR,62160.0,Invoice,4,69
CCN1920-000190,19/10/2019,1713,Tariq Trader PSWR,-840.0,CrNote,4,69
1920-000853,21/10/2019,1713,Tariq Trader PSWR,202500.0,Invoice,4,69
1920-000879,23/10/2019,1713,Tariq Trader PSWR,-600000.0,Receipt,1,69
1920-000879,24/10/2019,1713,Tariq Trader PSWR,375000.0,Invoice,4,69
1920-000942,28/10/2019,1713,Tariq Trader PSWR,-448000.0,Receipt,1,69
1920-000933,29/10/2019,1713,Tariq Trader PSWR,351000.0,Invoice,4,69
1920-000951,31/10/2019,1713,Tariq Trader PSWR,28860.0,Invoice,4,69
1920-000968,01/11/2019,1713,Tariq Trader PSWR,375000.0,Invoice,4,69
1920-000969,02/11/2019,1713,Tariq Trader PSWR,351000.0,Invoice,4,69
1920-001001,06/11/2019,1713,Tariq Trader PSWR,44400.0,Invoice,4,69
1920-001043,06/11/2019,1713,Tariq Trader PSWR,-300000.0,Receipt,1,69
1920-001044,06/11/2019,1713,Tariq Trader PSWR,-400000.0,Receipt,1,69
1920-001014,07/11/2019,1713,Tariq Trader PSWR,11100.0,Invoice,4,69
1920-001015,07/11/2019,1713,Tariq Trader PSWR,18360.0,Invoice,4,69
1920-001041,08/11/2019,1713,Tariq Trader PSWR,351000.0,Invoice,4,69
1920-001046,09/11/2019,1713,Tariq Trader PSWR,225000.0,Invoice,4,69
1920-001059,11/11/2019,1713,Tariq Trader PSWR,351000.0,Invoice,4,69
1920-001101,11/11/2019,1713,Tariq Trader PSWR,-700000.0,Receipt,1,69
1920-001072,12/11/2019,1713,Tariq Trader PSWR,375000.0,Invoice,4,69
1920-001085,13/11/2019,1713,Tariq Trader PSWR,375000.0,Invoice,4,69
CCN1920-000254,13/11/2019,1713,Tariq Trader PSWR,-50000.0,CrNote,4,69
1920-001134,15/11/2019,1713,Tariq Trader PSWR,-448000.0,Receipt,1,69
1920-001193,22/11/2019,1713,Tariq Trader PSWR,351000.0,Invoice,4,69
1920-001199,23/11/2019,1713,Tariq Trader PSWR,225000.0,Invoice,4,69
1920-001223,26/11/2019,1713,Tariq Trader PSWR,329940.0,Invoice,4,69
1920-001228,26/11/2019,1713,Tariq Trader PSWR,-999570.0,Receipt,1,69
1920-001268,29/11/2019,1713,Tariq Trader PSWR,375000.0,Invoice,4,69
1920-001272,29/11/2019,1713,Tariq Trader PSWR,21060.0,Invoice,4,69
1920-001273,29/11/2019,1713,Tariq Trader PSWR,9180.0,Invoice,4,69
1920-001280,30/11/2019,1713,Tariq Trader PSWR,225000.0,Invoice,4,69
1920-001308,03/12/2019,1713,Tariq Trader PSWR,496800.0,Invoice,4,69
1920-001330,04/12/2019,1713,Tariq Trader PSWR,112500.0,Invoice,4,69
1920-001451,04/12/2019,1713,Tariq Trader PSWR,-117120.0,Receipt,1,69
1920-001338,05/12/2019,1713,Tariq Trader PSWR,386100.0,Invoice,4,69
1920-001370,06/12/2019,1713,Tariq Trader PSWR,-400000.0,Receipt,1,69
1920-001349,07/12/2019,1713,Tariq Trader PSWR,375000.0,Invoice,4,69
1920-001391,10/12/2019,1713,Tariq Trader PSWR,27540.0,Invoice,4,69
1920-001410,11/12/2019,1713,Tariq Trader PSWR,-549570.0,Receipt,1,69
1920-001418,12/12/2019,1713,Tariq Trader PSWR,351000.0,Invoice,4,69
1920-001426,12/12/2019,1713,Tariq Trader PSWR,-699570.0,Receipt,1,69
1920-001440,16/12/2019,1713,Tariq Trader PSWR,351000.0,Invoice,4,69
1920-001467,17/12/2019,1713,Tariq Trader PSWR,351000.0,Invoice,4,69
1920-001476,17/12/2019,1713,Tariq Trader PSWR,-499660.0,Receipt,1,69
CCN1920-000321,17/12/2019,1713,Tariq Trader PSWR,-340.0,CrNote,4,69
1920-001477,18/12/2019,1713,Tariq Trader PSWR,375000.0,Invoice,4,69
1920-001532,23/12/2019,1713,Tariq Trader PSWR,351000.0,Invoice,4,69
1920-001547,23/12/2019,1713,Tariq Trader PSWR,-600000.0,Receipt,1,69
1920-001548,23/12/2019,1713,Tariq Trader PSWR,-200000.0,Receipt,1,69
1920-001549,23/12/2019,1713,Tariq Trader PSWR,-200000.0,Receipt,1,69
1920-001557,23/12/2019,1713,Tariq Trader PSWR,33300.0,Invoice,4,69
1920-001563,26/12/2019,1713,Tariq Trader PSWR,-500000.0,Receipt,1,69
1920-001559,27/12/2019,1713,Tariq Trader PSWR,22200.0,Invoice,4,69
1920-001573,27/12/2019,1713,Tariq Trader PSWR,18360.0,Invoice,4,69
1920-001583,28/12/2019,1713,Tariq Trader PSWR,351000.0,Invoice,4,69
CCN1920-000352,31/12/2019,1713,Tariq Trader PSWR,-50000.0,CrNote,4,69
CCN1920-000353,31/12/2019,1713,Tariq Trader PSWR,-1670.0,CrNote,4,69
1920-001690,06/01/2020,1713,Tariq Trader PSWR,-1372800.0,Receipt,1,69
1920-001788,06/01/2020,1713,Tariq Trader PSWR,-136300.0,Receipt,1,69
1920-001724,07/01/2020,1713,Tariq Trader PSWR,-150000.0,Receipt,1,69
CDN1920-000106,11/01/2020,1713,Tariq Trader PSWR,35100.0,DrNote,4,69
1920-001750,14/01/2020,1713,Tariq Trader PSWR,9180.0,Invoice,4,69
1920-001751,14/01/2020,1713,Tariq Trader PSWR,225000.0,Invoice,4,69
1920-001766,15/01/2020,1713,Tariq Trader PSWR,450000.0,Invoice,4,69
1920-001775,16/01/2020,1713,Tariq Trader PSWR,111000.0,Invoice,4,69
1920-002026,20/01/2020,1713,Tariq Trader PSWR,-50000.0,Receipt,1,69
1920-001844,22/01/2020,1713,Tariq Trader PSWR,225000.0,Invoice,4,69
1920-001845,22/01/2020,1713,Tariq Trader PSWR,702000.0,Invoice,4,69
1920-001887,22/01/2020,1713,Tariq Trader PSWR,-450000.0,Receipt,1,69
1920-001847,23/01/2020,1713,Tariq Trader PSWR,375000.0,Invoice,4,69
1920-001861,23/01/2020,1713,Tariq Trader PSWR,351000.0,Invoice,4,69
1920-001885,23/01/2020,1713,Tariq Trader PSWR,-1000000.0,Receipt,1,69
1920-001872,24/01/2020,1713,Tariq Trader PSWR,225000.0,Invoice,4,69
1920-001910,24/01/2020,1713,Tariq Trader PSWR,175500.0,Invoice,4,69
1920-001911,24/01/2020,1713,Tariq Trader PSWR,175500.0,Invoice,4,69
1920-001919,28/01/2020,1713,Tariq Trader PSWR,27540.0,Invoice,4,69
1920-001939,29/01/2020,1713,Tariq Trader PSWR,33300.0,Invoice,4,69
1920-001955,30/01/2020,1713,Tariq Trader PSWR,77700.0,Invoice,4,69
1920-001985,30/01/2020,1713,Tariq Trader PSWR,-400000.0,Receipt,1,69
1920-001966,31/01/2020,1713,Tariq Trader PSWR,375000.0,Invoice,4,69
1920-002027,31/01/2020,1713,Tariq Trader PSWR,-125000.0,Receipt,1,69
1920-002035,06/02/2020,1713,Tariq Trader PSWR,18360.0,Invoice,4,69
1920-002063,06/02/2020,1713,Tariq Trader PSWR,-500000.0,Receipt,1,69
1920-002061,08/02/2020,1713,Tariq Trader PSWR,375000.0,Invoice,4,69
1920-002091,10/02/2020,1713,Tariq Trader PSWR,-400000.0,Receipt,1,69
1920-002105,12/02/2020,1713,Tariq Trader PSWR,450000.0,Invoice,4,69
1920-002138,17/02/2020,1713,Tariq Trader PSWR,337500.0,Invoice,4,69
1920-002152,19/02/2020,1713,Tariq Trader PSWR,37500.0,Invoice,4,69
