Transaction Date,Supplier Title,Supplier Category,Project Title,Currency Title,Type Title,Godown Title,Category Title,Class Title,Brand Title,Item Title,Unit Title,Item Description,Quantity,Rate,Gross Amount,SalesTax Amount,Net Amount
9/11/2021,MAK KEMICAL,RAW MATERIAL,None,PAK Rupee,mcg,Factory Warehouse,foodChem,whipCream,raw material,MCC (MBC-591),kg,MCC (MBC 591) QTY 25Kg Drum,25.0,2135.0,53375.0,9073.75,62448.75
9/13/2021,Rafhan Maize Products Co. Ltd. (OST),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,rafhan starch 63 bags,3150.0,96.76,304790.85,0.0,304790.85
9/13/2021,Rafhan Maize Products Co. Ltd. (OST),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,rafhan starch 39 bags,1950.0,96.76,188680.05,0.0,188680.05
9/13/2021,milestone catalyst pvt ltd,RAW MATERIAL,None,PAK Rupee,CocoaPowder,Factory Warehouse,milkAndProteins,chocolate,raw material,Cocoa Powder,kg,cocoa powder 40 bags,1000.0,576.92,576924.0,98077.08,675001.08
9/14/2021,Mirpurkhas Sugar Mills ltd,RAW MATERIAL,None,PAK Rupee,sugar,Factory Warehouse,glucose & sugar,others,raw material,sugar refined pharma grade,kg,sugar pharma grade 200bags,10000.0,106.0,1060000.0,0.0,1060000.0
9/15/2021,Speciality Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,filmFlexiblePackaging,soup & ckp,packing material,chicken powder 100gm roll (new),kg,chicken powder 100gm roll 1130.92kg,1130.92,495.0,559805.4,95166.92,654972.32
9/15/2021,Speciality Printers,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,filmFlexiblePackaging,mingalz,packing material,purple 12gm roll,kg,Mingalz Choco Bites 16gm Roll 1080.67,1080.67,530.0,572755.1,97368.37,670123.47
9/15/2021,Speciality Printers,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,filmFlexiblePackaging,mingalz,packing material,yellow 12gm roll ,kg,Mingalz Choco crunch 14gm Roll 1059.16kg,1059.16,530.4,561778.46,95502.34,657280.8
9/15/2021,Rafhan Maize Products Co. Ltd. (OST),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,rafhan starch 311 bags,15550.0,96.76,1504602.45,0.0,1504602.45
9/15/2021,Rafhan Maize Products Co. Ltd. (OST),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,rafhan starch 149 bags,7450.0,96.76,720854.55,0.0,720854.55
9/15/2021,Basit Salt Refinery HUB,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 60 bags,3000.0,11.25,33750.0,0.0,33750.0
9/15/2021,Winmark Ingredients Pvt. Ltd.,RAW MATERIAL,None,PAK Rupee,HPKO,Factory Warehouse,Fat,whipCream,raw material,Fat Willmar HPKO,kg,FAT HPKO 200 Ctn 4000Kg ,4000.0,465.0,1860000.0,0.0,1860000.0
9/15/2021,Speciality Printers,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,filmFlexiblePackaging,mingalz,packing material,green 12gm roll ,kg,Mingalz Choco Balls 16gm Roll 854.10Kg,854.1,530.0,452673.0,76954.41,529627.41
9/16/2021,Gul Foods kareemabad Farhan,RAW MATERIAL,None,PAK Rupee,dipChocolate,Factory Warehouse,partiallyFinished,mingalz,raw material,dipChocolate,kg,dip chocolate 1060 kg,1060.0,270.0,286200.0,0.0,286200.0
9/16/2021,Wasa Printers (Pvt) Ltd,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,label,soup & ckp,packing material,chicken powder 1kg bucket label,pcs,Chicken Zaiqa Powder 1kg Bucket Label ,5000.0,6.25,31250.0,5312.5,36562.5
9/16/2021,Basit Salt Refinery HUB,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 78 bags,3900.0,11.25,43875.0,0.0,43875.0
9/16/2021,Winmark Ingredients Pvt. Ltd.,RAW MATERIAL,None,PAK Rupee,HPKO,Factory Warehouse,Fat,whipCream,raw material,Fat Willmar HPKO,kg,FAT HPKO 150 Ctn 3000Kg ,3000.0,470.0,1410000.0,0.0,1410000.0
9/16/2021,Qureshi Flour Mills,RAW MATERIAL,None,PAK Rupee,maidaSoft,Factory Warehouse,flour,cracker,raw material,soft Maida,kg,maida 100 bags,5000.0,67.0,335000.0,0.0,335000.0
9/16/2021,Flavor M.A.J Flavor,RAW MATERIAL,None,PAK Rupee,PGE-1155-panrelease,Factory Warehouse,emulsifier,panReleaseOil,raw material,PGE 1155,kg,pg 1155 50 kg,50.0,750.0,37500.0,0.0,37500.0
9/16/2021,Flavor M.A.J Flavor,RAW MATERIAL,None,PAK Rupee,PGPR,Factory Warehouse,emulsifier,panReleaseOil,raw material,PGPR 4150,kg,pgpr 4150 100kg,100.0,1400.0,140000.0,0.0,140000.0
9/17/2021,Chemicalwala Corp. Jodia,RAW MATERIAL,None,PAK Rupee,iplusG,Factory Warehouse,foodChem,seasoning,raw material,I+G,kg,i+g 10 ctn,100.0,2900.0,290000.0,0.0,290000.0
9/17/2021,Basit Salt Refinery HUB,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 152 bags,7600.0,11.25,85500.0,0.0,85500.0
9/17/2021,SHANDONG HEAD CO. LTD,International Supplier,None,US Dollar,hpmc,Factory Warehouse,foodChem,whipCream,raw material,HPMC 65HD50,kg,HPMC 65HD50 QTY 200kg ,200.0,18.0,3600.0,0.0,3600.0
9/18/2021,United Chemicals,SERVICES,None,PAK Rupee,iplusG,Factory Warehouse,foodChem,seasoning,raw material,I+G,kg,i+g 25 ctn,250.0,2393.16,598290.0,101709.3,699999.3
9/18/2021,Flavor M.A.J Flavor,RAW MATERIAL,None,PAK Rupee,chickenOil,Factory Warehouse,Flavors,seasoning,raw material,Chicken Flavor k-0304153,kg,chicken flavor 06 can,150.0,6000.0,900000.0,0.0,900000.0
9/18/2021,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,cookingOil,Factory Warehouse,Fat,crackers,raw material,COOKING OIL ,kg,cooking oil 60 can,960.0,300.0,288000.0,0.0,288000.0
9/20/2021,Basit Salt Refinery HUB,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 150 bags,7500.0,11.25,84375.0,0.0,84375.0
9/20/2021,Neelum rice corporation,RAW MATERIAL,None,PAK Rupee,riceflour,Factory Warehouse,flour,mingalz,raw material,Rice Flour,kg,rice flour 34bags,1700.0,72.0,122400.0,0.0,122400.0
9/21/2021,Brother Enterprise,RAW MATERIAL,None,PAK Rupee,yeastExtract,Factory Warehouse,milkAndProteins,seasoning,raw material,INACTIVE DRIED YEAST,kg,yeast extract 60 bags,1200.0,1484.73,1781676.0,0.0,1781676.0
9/21/2021,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,riceflour,Factory Warehouse,flour,mingalz,raw material,Rice Flour,kg,rice flour 2425 kg,2425.0,69.28,168000.12,0.0,168000.12
9/21/2021,Qureshi Flour Mills,RAW MATERIAL,None,PAK Rupee,maidaSoft,Factory Warehouse,flour,cracker,raw material,soft Maida,kg,maida 100 bags,5000.0,67.0,335000.0,0.0,335000.0
9/21/2021,Brother Enterprise,RAW MATERIAL,None,PAK Rupee,powderSoySauce,Factory Warehouse,milkAndProteins,seasoning,raw material,soya sauce powder,kg,soya sauce powder 12 ctn,300.0,1463.67,439101.0,0.0,439101.0
9/22/2021,Gul Foods kareemabad Farhan,RAW MATERIAL,None,PAK Rupee,dipChocolate,Factory Warehouse,partiallyFinished,mingalz,raw material,dipChocolate,kg,dip chocolate 1040kg,1040.0,270.0,280800.0,0.0,280800.0
9/22/2021,JINAN QUANHUA PACKING PRODUCTS,International Supplier,None,US Dollar,whipcream,Factory Warehouse,displayBox,whipCream,packing material,whip cream red gable top empty,pcs,1L Mega Whip Cream carton without hole ( a style red color),104000.0,0.08,8112.0,0.0,8112.0
9/22/2021,National chemical naeem,RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,corn starch 50 bags,2500.0,114.0,285000.0,0.0,285000.0
9/22/2021,Alamgir egypt starch,RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,corn starch 100 bags,5000.0,106.0,530000.0,0.0,530000.0
9/22/2021,Basit Salt Refinery HUB,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 60 bags,3000.0,11.25,33750.0,0.0,33750.0
9/22/2021,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,riceflour,Factory Warehouse,flour,mingalz,raw material,Rice Flour,kg,rice flour 75 bags,3000.0,70.0,210000.0,0.0,210000.0
9/22/2021,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,calciumCarbonate,Factory Warehouse,foodChem,mingalz,raw material,calcium carbonate,kg,calcium carbonate 05 bags,125.0,50.0,6250.0,0.0,6250.0
9/22/2021,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderGolGappayMasala,Factory Warehouse,partiallyFinished,golgappay,raw material,powderGolGappayMasala,kg,gol gappay masala 25kg,25.0,290.0,7250.0,0.0,7250.0
9/22/2021,Arm Snack foods,RAW MATERIAL,None,PAK Rupee,cracker3d,Factory Warehouse,cracker,3d,finished goods,3d Papad,kg,3d paper 1250 kg,1250.0,155.0,193750.0,0.0,193750.0
9/23/2021,Rafhan Maize Products Co. Ltd. (OST),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,rafhan starch 600 bags,22550.0,96.76,2181915.45,0.0,2181915.45
9/23/2021,Rafhan Maize Products Co. Ltd. (OST),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,rafhan starch 500 bags,450.0,109.86,49438.35,0.0,49438.35
9/23/2021,United Chemicals,SERVICES,None,PAK Rupee,iplusG,Factory Warehouse,foodChem,seasoning,raw material,I+G,kg,i+g 25 ctn,250.0,2435.9,608975.0,103525.75,712500.75
9/23/2021,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderGolGappayMasala,Factory Warehouse,partiallyFinished,golgappay,raw material,powderGolGappayMasala,kg,gol gappay masala 100 kg,100.0,290.0,29000.0,0.0,29000.0
9/23/2021,Speciality Printers,PACKING MATERIAL,None,PAK Rupee,none,Factory Warehouse,others,none,machineParts,Cylinder for flexible packaging,pcs,Dashi Green raita & zeera raita Cylinder QTY 5,5.0,24806.25,124031.25,21085.31,145116.56
9/24/2021,lincmen international,RAW MATERIAL,None,PAK Rupee,ad Leeks,Factory Warehouse,dehydratedVegetables,soups,raw material,leeks flakes,kg,Leek's 10kg carton 335kg,335.0,1100.0,368500.0,0.0,368500.0
9/24/2021,Atif Riaz (Rafhan Corn Starch),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,rafhan starch 300 bags,15000.0,109.86,1647945.0,0.0,1647945.0
9/24/2021,Alamgir egypt starch,RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch Egypt,kg,corn starch 100 bags,5000.0,108.0,540000.0,0.0,540000.0
9/24/2021,F&A International,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,cartons,soup & ckp,packing material,Funchies MC2 Carton (dimension 20.5/8 x 16.5/8 x 14.75 inch),pcs,funchies mc2 ctn 263 PCS,263.0,132.0,34716.0,5901.72,40617.72
9/24/2021,F&A International,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,cartons,soup & ckp,packing material,Funchies MC2 Carton (dimension 20.5/8 x 16.5/8 x 14.75 inch),pcs,funchies mc2 ctn 1137pcs,1137.0,132.0,150084.0,25514.28,175598.28
9/24/2021,Ahmed Impex,GENERAL & CONSUMABLE,None,PAK Rupee,glycerin,Factory Warehouse,glucose & sugar,cakegel,raw material,Glycerin,kg,glycerin 01 drum,250.0,410.0,102500.0,0.0,102500.0
9/25/2021,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderRedChilli,Factory Warehouse,vegetable powder,seasoning,raw material,red chilli,kg,ed chilli 06kg,6.0,550.0,3300.0,0.0,3300.0
9/25/2021,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderGarlic,Factory Warehouse,vegetable powder,seasoning,raw material,Garlic Powder Local,kg,garlic powder 60kg,60.0,580.0,34800.0,0.0,34800.0
9/25/2021,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderBlackPepper,Factory Warehouse,vegetable powder,seasoning,raw material,Black pepper,kg,black paper 20kg,20.0,840.0,16800.0,0.0,16800.0
9/25/2021,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,dextroseAnhydrouse,Factory Warehouse,glucose & sugar,seasoning,raw material,dextroseAnhydrouse,kg,dextrose 08 bags,200.0,260.0,52000.0,0.0,52000.0
9/25/2021,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderHaldi,Factory Warehouse,vegetable powder,seasoning,raw material,Turmeric (Haldi),kg,haldi 15kg,15.0,260.0,3900.0,0.0,3900.0
9/25/2021,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderMustard,Factory Warehouse,vegetable powder,seasoning,raw material,sarson - mustard powder ,kg,sarson powder 10kg,10.0,340.0,3400.0,0.0,3400.0
9/25/2021,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderKhatai,Factory Warehouse,vegetable powder,seasoning,raw material,Khatai Powder,kg,khatai 50kg,50.0,200.0,10000.0,0.0,10000.0
9/25/2021,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,acid sodium di acetate,Factory Warehouse,foodChem,seasoning,raw material,Sodium di Acetate,kg,sodium di acetate 04,100.0,450.0,45000.0,0.0,45000.0
9/25/2021,Ahmed Impex,GENERAL & CONSUMABLE,None,PAK Rupee,PropyleneGlycolLiquid,Factory Warehouse,glucose & sugar,cakegel,raw material,Propylene glycol PG,kg,pg 01 drum,215.0,550.0,118250.0,0.0,118250.0
9/25/2021,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,sorbitol,Factory Warehouse,glucose & sugar,cakegel,raw material,Sorbitol,kg,sorbitol 01 drum,291.0,155.0,45105.0,0.0,45105.0
9/25/2021,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,acid malic,Factory Warehouse,foodChem,seasoning,raw material,Malic Acid,kg,malic acid 02 bags,50.0,550.0,27500.0,0.0,27500.0
9/25/2021,Hussain Can,PACKING MATERIAL,None,PAK Rupee,cakegel,Factory Warehouse,bucket,cakegel,packing material,Plastic 18kg bucket,pcs,20kg plastic bucket 100 pcs,100.0,400.0,40000.0,0.0,40000.0
9/25/2021,Matco Pakistan,RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch Egypt,kg,corn starch egypt 50 bags,1250.0,105.0,131250.0,0.0,131250.0
9/25/2021,F&A International,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,cartons,soup & ckp,packing material,Funchies MC2 Carton (dimension 20.5/8 x 16.5/8 x 14.75 inch),pcs,funches mc2 ctn 1363pcs,1363.0,132.0,179916.0,30585.72,210501.72
9/26/2021,Mirpurkhas Sugar Mills ltd,RAW MATERIAL,None,PAK Rupee,sugar,Factory Warehouse,glucose & sugar,others,raw material,sugar refined pharma grade,kg,sugar pharma grade 200bags,10000.0,106.0,1060000.0,0.0,1060000.0
9/27/2021,Gul Foods kareemabad Farhan,RAW MATERIAL,None,PAK Rupee,dipChocolate,Factory Warehouse,partiallyFinished,mingalz,raw material,dipChocolate,kg,dip chocolate 600 kg,600.0,270.0,162000.0,0.0,162000.0
9/27/2021,Jilani Industrial Corporation (PVT) LTD,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,filmFlexiblePackaging,soup & ckp,packing material,chicken powder 100gm roll (new),kg,Dashi new chicken powder roll QTY 461.60,461.6,511.0,235877.6,40099.19,275976.79
9/27/2021,Rafhan Maize Products Co. Ltd. (OST),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,rafhan starch 150 bags,7500.0,109.86,823972.5,0.0,823972.5
9/27/2021,Rafhan Maize Products Co. Ltd. (OST),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,rafhan starch 191 bags,9550.0,109.86,1049191.65,0.0,1049191.65
9/27/2021,Rafhan Maize Products Co. Ltd. (OST),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,rafhan starch 409 bags,20450.0,109.86,2246698.35,0.0,2246698.35
9/27/2021,CJ CHEILJEDANG CORPORATION,International Supplier,None,US Dollar,iplusG,Factory Warehouse,foodChem,seasoning,raw material,I+G,kg,I+G @ 3000Kg USD10.800/Kg USD32400,3000.0,10.8,32400.0,0.0,32400.0
9/27/2021,Hub Salt Refinery,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 100 bags,5000.0,12.5,62500.0,0.0,62500.0
9/27/2021,Basit Salt Refinery HUB,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 100 bags,5000.0,11.25,56250.0,0.0,56250.0
9/27/2021,Gul Foods kareemabad Farhan,RAW MATERIAL,None,PAK Rupee,dipStrawberry,Factory Warehouse,partiallyFinished,mingalz,raw material,dipStrawberry,kg,dip strawberry 420 kg,420.0,235.0,98700.0,0.0,98700.0
9/27/2021,Packages Converters Limited,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,displayBox,soup & ckp,packing material,Display Box Soups (150x130x165mm),pcs,Dashi Display soup Box 32100 pcs,32100.0,24.0,770400.0,130968.0,901368.0
9/28/2021,Gul Foods kareemabad Farhan,RAW MATERIAL,None,PAK Rupee,dipChocolate,Factory Warehouse,partiallyFinished,mingalz,raw material,dipChocolate,kg,dip chocolate 1000 kg,1000.0,270.0,270000.0,0.0,270000.0
9/28/2021,Ellahi flour mills,RAW MATERIAL,None,PAK Rupee,maidaHard,Factory Warehouse,flour,mingalz,raw material,Hard Maida,kg,maida 30bags,1500.0,71.0,106500.0,0.0,106500.0
9/28/2021,Qureshi Flour Mills,RAW MATERIAL,None,PAK Rupee,maidaSoft,Factory Warehouse,flour,cracker,raw material,soft Maida,kg,maida 150 bags,7500.0,67.0,502500.0,0.0,502500.0
9/28/2021,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,ssl,Factory Warehouse,emulsifier,whipCream,raw material,SSL (Sodium stearoyl-2-lactylate),kg,ssl 02 ctn,50.0,720.0,36000.0,0.0,36000.0
9/30/2021,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,acid citric,Factory Warehouse,foodChem,seasoning,raw material,CITRIC ACID,kg,citric acid 10 bags,250.0,525.0,131250.0,0.0,131250.0
9/30/2021,Flavor M.A.J Flavor,RAW MATERIAL,None,PAK Rupee,DMG,Factory Warehouse,emulsifier,cakegel,raw material,DISTILLED MONOGLYCERIDE (DMG),kg,dmg 25 bags,625.0,320.0,200000.0,0.0,200000.0
9/30/2021,SHANGHAI RICHFIELD INTERNATIONAL CO LTD,International Supplier,None,PAK Rupee,FDCorn,Factory Warehouse,dehydratedVegetables,soups,raw material,sweet corn,kg,Sweet corn,1170.0,8.9,10413.0,0.0,10413.0
9/30/2021,SHANGHAI RICHFIELD INTERNATIONAL CO LTD,International Supplier,None,PAK Rupee,ADCarrotsFlaks,Factory Warehouse,dehydratedVegetables,soups,raw material,carrot flakes,kg,Carrot,850.0,2.25,1912.5,0.0,1912.5
9/30/2021,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,dextroseAnhydrouse,Factory Warehouse,glucose & sugar,seasoning,raw material,dextroseAnhydrouse,kg,dextrose 10 bags,250.0,260.0,65000.0,0.0,65000.0
9/30/2021,SHANGHAI RICHFIELD INTERNATIONAL CO LTD,International Supplier,None,PAK Rupee,powderGarlic,Factory Warehouse,vegetable powder,seasoning,raw material,Garlic Powder Import,kg,onion powder,500.0,2.1,1050.0,0.0,1050.0
9/30/2021,Neelum rice corporation,RAW MATERIAL,None,PAK Rupee,riceflour,Factory Warehouse,flour,mingalz,raw material,Rice Flour,kg,rice flour 54 bags,2700.0,75.0,202500.0,0.0,202500.0
9/30/2021,Safeer corporation,RAW MATERIAL,None,PAK Rupee,PropyleneGlycolLiquid,Factory Warehouse,glucose & sugar,cakegel,raw material,Propylene glycol PG,kg,2 drums Pg QTY 430 KGS @ 875,430.0,875.0,376250.0,0.0,376250.0
9/30/2021,Packages Converters Limited,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,displayBox,soup & ckp,packing material,Display Box Soups (150x130x165mm),pcs,display box soup 10300 pcs,10300.0,24.0,247200.0,42024.0,289224.0
9/30/2021,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,acid malic,Factory Warehouse,foodChem,seasoning,raw material,Malic Acid,kg,malic acid 2 bags,50.0,550.0,27500.0,0.0,27500.0
9/30/2021,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,stearic acid,Factory Warehouse,foodChem,cakegel,raw material,Stearic Acid,kg, stearic acid 05 ctn,125.0,530.0,66250.0,0.0,66250.0
9/30/2021,SHANGHAI RICHFIELD INTERNATIONAL CO LTD,International Supplier,None,PAK Rupee,powderOnion,Factory Warehouse,vegetable powder,seasoning,raw material,onion powder,kg,onion powder,500.0,2.35,1175.0,0.0,1175.0
9/30/2021,SHANGHAI RICHFIELD INTERNATIONAL CO LTD,International Supplier,None,PAK Rupee,AD cabbage flakes,Factory Warehouse,dehydratedVegetables,soups,raw material,dehydrated cabbage flakes,kg,Cabbage flakes,1275.0,3.9,4972.5,0.0,4972.5
10/1/2021,Gul Foods kareemabad Farhan,RAW MATERIAL,None,PAK Rupee,dipChocolate,Factory Warehouse,partiallyFinished,mingalz,raw material,dipChocolate,kg,dip chocolate 1000 kg,1000.0,270.0,270000.0,0.0,270000.0
10/1/2021,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderRedChilli,Factory Warehouse,vegetable powder,seasoning,raw material,red chilli,kg,red chilli national 25kg,25.0,1200.0,30000.0,0.0,30000.0
10/1/2021,lincmen international,RAW MATERIAL,None,PAK Rupee,powderGarlic,Factory Warehouse,vegetable powder,seasoning,raw material,Garlic Powder Local,kg,garlic 100kg,100.0,610.0,61000.0,0.0,61000.0
10/1/2021,lincmen international,RAW MATERIAL,None,PAK Rupee,powderGinger,Factory Warehouse,vegetable powder,seasoning,raw material,ginger powder (Sounth),kg,ginger 100kg,100.0,800.0,80000.0,0.0,80000.0
10/1/2021,Basit Salt Refinery HUB,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 152 bags,7600.0,11.25,85500.0,0.0,85500.0
10/1/2021,Akmal Print House Pvt Ltd,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,cartons,soup & ckp,packing material,Dashi MC3 bucket Carton (dimension 400 x 266 x 273.75 mm),pcs,1kg bucket Carton 5000pcs,5000.0,82.0,410000.0,69700.0,479700.0
10/1/2021,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,cookingOil,Factory Warehouse,Fat,crackers,raw material,COOKING OIL ,kg,cooking oil 62 can,992.0,300.0,297600.0,0.0,297600.0
10/1/2021,AJ containers,PACKING MATERIAL,None,PAK Rupee,Production,Factory Warehouse,tape,Production,packing material,BOPP Sealing tape red,pcs,tape red 1001pcs,1001.0,118.0,118118.0,20080.06,138198.06
10/1/2021,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderWhitePepper,Factory Warehouse,vegetable powder,seasoning,raw material,white pepper,kg,white pepper 100kg,100.0,1450.0,145000.0,0.0,145000.0
10/1/2021,lincmen international,RAW MATERIAL,None,PAK Rupee,powderOnion,Factory Warehouse,vegetable powder,seasoning,raw material,onion powder,kg,onion 100kg,100.0,610.0,61000.0,0.0,61000.0
10/1/2021,AJ containers,PACKING MATERIAL,None,PAK Rupee,Production,Factory Warehouse,tape,Production,packing material,BOPP Sealing tape green,pcs,tape green 300pcs,300.0,118.0,35400.0,6018.0,41418.0
10/2/2021,ZAHIR CKP BAGS ,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,flexible packaging,soup & ckp,packing material,chicken zaiqa powder 25kg non woven bag,pcs,cp 25kg woven bags 5005 pcs,5005.0,68.6,343340.0,0.0,343340.0
10/2/2021,Wasa Printers (Pvt) Ltd,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,label,soup & ckp,packing material,chicken powder 1kg bucket label,pcs,Chicken Zaiqa Powder 1kg Bucket Label ,5000.0,6.25,31250.0,5312.5,36562.5
10/2/2021,azeem thermopole,PACKING MATERIAL,None,PAK Rupee,whipcream,Factory Warehouse,cartons,whipCream,packing material,Ice box,pcs,ice box 200 pcs,200.0,250.0,50000.0,0.0,50000.0
10/2/2021,Hussain Can,PACKING MATERIAL,None,PAK Rupee,cakegel,Factory Warehouse,bucket,cakegel,packing material,Plastic 18kg bucket,pcs,20 kg plastic bucket 200 pcs,200.0,400.0,80000.0,0.0,80000.0
10/4/2021,Gul Foods kareemabad Farhan,RAW MATERIAL,None,PAK Rupee,dipChocolate,Factory Warehouse,partiallyFinished,mingalz,raw material,dipChocolate,kg,dip chocolate 1560 kg,1560.0,270.0,421200.0,0.0,421200.0
10/4/2021,Aisha grinding / Khurram Masala  ,RAW MATERIAL,None,PAK Rupee,powderRedChilli,Factory Warehouse,vegetable powder,seasoning,raw material,red chilli,kg,red chilli 15kg,15.0,587.33,8810.0,0.0,8810.0
10/4/2021,Aisha grinding / Khurram Masala  ,RAW MATERIAL,None,PAK Rupee,powderGarlic,Factory Warehouse,vegetable powder,seasoning,raw material,Garlic Powder Local,kg,garlic powder 120kg,120.0,690.0,82800.0,0.0,82800.0
10/4/2021,Aisha grinding / Khurram Masala  ,RAW MATERIAL,None,PAK Rupee,powderBlackPepper,Factory Warehouse,vegetable powder,seasoning,raw material,Black pepper,kg,black paper 41.1kg,41.1,1081.95,44467.98,0.0,44467.98
10/4/2021,Basit Salt Refinery HUB,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 100 bags,7500.0,11.25,84375.0,0.0,84375.0
10/4/2021,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,riceflour,Factory Warehouse,flour,mingalz,raw material,Rice Flour,kg,rice flour 45bags,1800.0,72.0,129600.0,0.0,129600.0
10/4/2021,Aisha grinding / Khurram Masala  ,RAW MATERIAL,None,PAK Rupee,powderHaldi,Factory Warehouse,vegetable powder,seasoning,raw material,Turmeric (Haldi),kg,haldi powder 30kg,30.0,260.0,7800.0,0.0,7800.0
